ChipID	SO0014	SO0015	SO0020	SO0021	SO0031	SO0038	SO0040	SO0049	SO0053	SO0069	SO0070	SO0083	SO0095	SO0097	SO0098	SO0131	SO0162	SO0194	SO0196	SO0207	SO0213	SO0215	SO0228	SO0230	SO0231	SO0235	SO0236	SO0238	SO0243	SO0245	SO0248	SO0252	SO0255	SO0274	SO0275	SO0276	SO0277	SO0278	SO0279	SO0286	SO0287	SO0292	SO0293	SO0294	SO0298	SO0313	SO0340	SO0343	SO0344	SO0345	SO0354	SO0359	SO0361	SO0408	SO0413	SO0419	SO0424	SO0425	SO0426	SO0432	SO0435	SO0441	SO0442	SO0468	SO0504	SO0511	SO0512	SO0534	SO0560	SO0567	SO0587	SO0590	SO0600	SO0608	SO0609	SO0610	SO0613	SO0617	SO0618	SO0619	SO0694	SO0714	SO0715	SO0716	SO0717	SO0742	SO0743	SO0744	SO0747	SO0760	SO0770	SO0777	SO0779	SO0780	SO0781	SO0810	SO0815	SO0831	SO0840	SO0845	SO0846	SO0847	SO0848	SO0862	SO0869	SO0870	SO0878	SO0919	SO0929	SO0930	SO0931	SO0932	SO0933	SO0949	SO0968	SO0970	SO0978	SO0986	SO0992	SO1001	SO1009	SO1010	SO1011	SO1012	SO1013	SO1014	SO1015	SO1016	SO1017	SO1018	SO1019	SO1020	SO1021	SO1031	SO1033	SO1034	SO1035	SO1036	SO1037	SO1038	SO1039	SO1042	SO1043	SO1044	SO1052	SO1095	SO1101	SO1121	SO1122	SO1140	SO1141	SO1142	SO1150	SO1171	SO1174	SO1178	SO1183	SO1198	SO1199	SO1200	SO1217	SO1218	SO1219	SO1223	SO1232	SO1233	SO1256	SO1261	SO1267	SO1268	SO1270	SO1271	SO1272	SO1273	SO1274	SO1275	SO1276	SO1291	SO1300	SO1301	SO1302	SO1307	SO1315	SO1321	SO1335	SO1336	SO1341	SO1351	SO1352	SO1357	SO1362	SO1367	SO1397	SO1406	SO1407	SO1427	SO1428	SO1429	SO1430	SO1483	SO1484	SO1493	SO1494	SO1495	SO1496	SO1498	SO1499	SO1521	SO1525	SO1526	SO1531	SO1538	SO1624	SO1625	SO1630	SO1631	SO1632	SO1633	SO1634	SO1635	SO1639	SO1640	SO1641	SO1642	SO1653	SO1665	SO1666	SO1667	SO1670	SO1671	SO1676	SO1677	SO1678	SO1682	SO1689	SO1708	SO1755	SO1770	SO1771	SO1777	SO1778	SO1784	SO1786	SO1789	SO1791	SO1792	SO1800	SO1801	SO1802	SO1803	SO1804	SO1805	SO1812	SO1856	SO1862	SO1870	SO1871	SO1879	SO1891	SO1892	SO1893	SO1894	SO1895	SO1896	SO1897	SO1902	SO1910	SO1926	SO1927	SO19271	SO1928	SO1929	SO1930	SO1931	SO1932	SO1933	SO1961	SO1962	SO1963	SO1981	SO2001	SO2012	SO2018	SO2020	SO2021	SO2044	SO2055	SO2067	SO2068	SO2069	SO2070	SO2071	SO2072	SO2073	SO2074	SO2085	SO2086	SO2088	SO2112	SO2136	SO2178	SO2191	SO2203	SO2217	SO2218	SO2221	SO2222	SO2248	SO2260	SO2262	SO2264	SO2274	SO2296	SO2299	SO2302	SO2303	SO2304	SO2310	SO2328	SO2336	SO2338	SO2339	SO2340	SO2341	SO2342	SO2398	SO2403	SO2404	SO2410	SO2413	SO2415	SO2416	SO2433	SO2440	SO2441	SO2442	SO2443	SO2444	SO2445	SO2471	SO2474	SO2478	SO2485	SO2486	SO2487	SO2488	SO2489	SO2491	SO2524	SO2536	SO2563	SO2592	SO2593	SO2613	SO2616	SO2617	SO2619	SO2629	SO2635	SO2638	SO2644	SO2706	SO2713	SO2727	SO2737	SO2739	SO2740	SO2741	SO2743	SO2759	SO2760	SO2761	SO2771	SO2774	SO2776	SO2777	SO2780	SO2784	SO2791	SO2801	SO2834	SO2851	SO2865	SO2879	SO2881	SO2895	SO2911	SO2912	SO2913	SO2916	SO2923	SO2937	SO3019	SO3020	SO3021	SO3022	SO3023	SO3024	SO3064	SO3067	SO3068	SO3070	SO3071	SO3072	SO3079	SO3108	SO3116	SO3130	SO3134	SO3135	SO3136	SO3140	SO3154	SO3160	SO3186	SO3189	SO3190	SO3285	SO3286	SO3287	SO3292	SO3293	SO3311	SO3312	SO3338	SO3354	SO3413	SO3414	SO3424	SO3428	SO3437	SO3438	SO3440	SO3441	SO3442	SO3455	SO3464	SO3466	SO3468	SO3469	SO3471	SO3496	SO3503	SO3505	SO3506	SO3507	SO3517	SO3529	SO3532	SO3533	SO3542	SO3546	SO3547	SO3554	SO3555	SO3559	SO3579	SO3613	SO3631	SO3638	SO3641	SO3646	SO3652	SO3653	SO3683	SO3695	SO3709	SO3715	SO3723	SO3726	SO3727	SO3736	SO3737	SO3738	SO3740	SO3741	SO3745	SO3746	SO3763	SO3774	SO3779	SO3780	SO3827	SO3834	SO3836	SO3837	SO3863	SO3864	SO3865	SO3916	SO3920	SO3921	SO3922	SO3948	SO3957	SO3980	SO3991	SO4054	SO4056	SO4060	SO4061	SO4062	SO4066	SO4120	SO4123	SO4144	SO4190	SO4198	SO4199	SO4201	SO4214	SO4218	SO4219	SO4221	SO4222	SO4223	SO4224	SO4230	SO4233	SO4234	SO4235	SO4236	SO4245	SO4246	SO4249	SO4250	SO4254	SO4255	SO4299	SO4308	SO4309	SO4313	SO4314	SO4343	SO4345	SO4349	SO4410	SO4417	SO4480	SO4573	SO4575	SO4576	SO4591	SO4601	SO4602	SO4614	SO4672	SO4673	SO4674	SO4676	SO4677	SO4684	SO4686	SO4687	SO4702	SO4713	SO4719	SO4720	SO4721	SO4731	SO4739	SO4741	SO4745	SO4746	SO4747	SO4748	SO4749	SO4750	SO4751	SO4752	SO4753	SO4754	
30	2.198488e-09	2.198488e-09	8.102183e-01	8.102183e-01	8.105187e-01	8.105187e-01	2.994720e-09	7.962543e-01	4.104939e-09	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	4.977923e-07	8.105187e-01	3.599582e-08	3.599582e-08	1.694945e-05	2.053388e-06	2.053388e-06	2.053388e-06	2.053388e-06	2.053388e-06	2.053388e-06	2.053388e-06	2.053388e-06	2.053388e-06	2.053388e-06	2.053388e-06	8.105187e-01	3.836371e-09	3.836371e-09	4.573247e-09	4.573247e-09	4.573247e-09	3.522107e-09	2.994720e-09	8.105187e-01	8.105187e-01	1.642710e-08	8.976661e-08	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.705803e-09	8.105187e-01	1.694941e-05	3.659555e-07	8.064455e-01	8.064455e-01	8.661945e-09	8.105187e-01	8.105187e-01	3.632661e-09	1.160106e-08	8.105187e-01	8.105187e-01	3.159561e-10	2.994720e-09	8.105187e-01	8.105187e-01	0	8.105187e-01	1.257150e-08	8.105187e-01	5.955413e-01	5.955413e-01	5.955413e-01	1.999977e-08	3.836371e-09	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	7.815120e-01	7.830380e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	3.159561e-10	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.029300e-01	1.694918e-05	1.694737e-05	8.105187e-01	8.105187e-01	1.428571e-07	6.778259e-09	8.105187e-01	7.715936e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	4.066115e-09	8.105187e-01	6.584866e-01	6.584866e-01	6.584866e-01	6.584866e-01	6.584866e-01	6.584866e-01	6.584866e-01	6.584866e-01	6.584866e-01	6.584866e-01	6.584866e-01	6.584866e-01	6.584866e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	4.709606e-09	4.709606e-09	3.653422e-09	4.573247e-09	4.573247e-09	8.105187e-01	7.325915e-07	2.642713e-09	8.105187e-01	8.105187e-01	2.000008e-08	1.123823e-08	4.104939e-09	8.095596e-01	8.105187e-01	8.095481e-01	8.029300e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	2.000000e-08	8.105187e-01	4.458315e-09	8.105187e-01	6.674226e-01	8.116158e-09	8.105187e-01	2.303298e-08	8.105187e-01	1.831540e-06	8.105187e-01	8.105187e-01	2.053388e-06	8.095081e-01	6.222388e-09	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.098213e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	2.116711e-09	2.116711e-09	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.098673e-01	3.653422e-09	2.053388e-06	8.103761e-01	2.053388e-06	8.105187e-01	9.995802e-09	8.105187e-01	4.488330e-08	1.208113e-08	4.488330e-08	8.976661e-08	8.105187e-01	2.745744e-08	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	7.989837e-09	8.105187e-01	8.102183e-01	8.102183e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	3.918680e-09	8.976661e-08	1.919054e-08	8.069517e-01	1.208113e-08	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	1.208113e-08	4.878763e-08	8.105187e-01	1.428571e-07	3.653422e-09	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	7.743531e-01	7.855430e-01	7.855430e-01	7.855430e-01	7.855430e-01	7.972878e-01	7.972878e-01	7.979556e-01	7.979556e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.095596e-01	8.105187e-01	4.922264e-10	8.105187e-01	3.661936e-07	8.105187e-01	8.105187e-01	1.160106e-08	1.160106e-08	1.160106e-08	1.160106e-08	1.160106e-08	1.160106e-08	1.160106e-08	1.160106e-08	6.222388e-09	6.222388e-09	8.976661e-08	2.053388e-06	8.105187e-01	8.105187e-01	7.989837e-09	8.105187e-01	3.599582e-08	4.050075e-09	1.999977e-08	4.573310e-09	8.105187e-01	8.105187e-01	5.639433e-09	8.105187e-01	3.297218e-09	1.000000e-05	3.627894e-09	2.053388e-06	6.218905e-09	8.105187e-01	3.433759e-09	2.053388e-06	1.965212e-09	8.105187e-01	8.661945e-09	8.661945e-09	8.661945e-09	3.663078e-07	4.458315e-09	8.099712e-01	4.745763e-09	8.029300e-01	8.105187e-01	8.105187e-01	8.105187e-01	3.111194e-09	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	3.653422e-09	3.159561e-10	8.976661e-08	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.012878e-01	8.105187e-01	8.105187e-01	8.105187e-01	1.658521e-08	8.105187e-01	2.303298e-08	8.105187e-01	8.105187e-01	7.989837e-09	8.105187e-01	7.341635e-09	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	3.635316e-09	8.100670e-01	8.105187e-01	1.836332e-08	1.208113e-08	3.159561e-10	2.053388e-06	8.105187e-01	8.105187e-01	8.976661e-08	8.105187e-01	8.976661e-08	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.099598e-01	8.099598e-01	7.895194e-01	8.105187e-01	8.105187e-01	1.642710e-08	1.642710e-08	1.642710e-08	1.642710e-08	1.642710e-08	1.642710e-08	3.633633e-09	2.000000e-08	8.105187e-01	2.507051e-09	8.105187e-01	1.208113e-08	2.994720e-09	8.105187e-01	8.105187e-01	3.355209e-09	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	4.709606e-09	8.105187e-01	8.105187e-01	8.976661e-08	8.105187e-01	8.105187e-01	8.105187e-01	3.631475e-09	9.818176e-09	9.818176e-09	1.160106e-08	8.105187e-01	8.105187e-01	4.709606e-09	8.105187e-01	8.105187e-01	3.445282e-09	1.896019e-09	8.105187e-01	8.105187e-01	7.949096e-01	9.823376e-09	8.105187e-01	8.105187e-01	8.105187e-01	1.000000e-05	2.000000e-05	2.000000e-05	8.058853e-01	8.105187e-01	8.506475e-11	8.896304e-11	8.399698e-11	8.557347e-11	8.105187e-01	8.105187e-01	4.058079e-09	2.000000e-05	8.105187e-01	8.105187e-01	1.965212e-09	8.284890e-09	3.670555e-09	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	2.000000e-08	2.053388e-06	8.105187e-01	8.105187e-01	4.458315e-09	8.105187e-01	8.105187e-01	5.641176e-09	5.641176e-09	5.641176e-09	5.641176e-09	5.639269e-09	5.639269e-09	8.105187e-01	8.105187e-01	8.976661e-08	8.976661e-08	2.857143e-07	8.105187e-01	8.105187e-01	8.105187e-01	8.976661e-08	8.105187e-01	8.105187e-01	5.444823e-09	8.105187e-01	8.105187e-01	8.105187e-01	3.599582e-08	8.105187e-01	8.105187e-01	8.105187e-01	3.599582e-08	8.976661e-08	8.105187e-01	8.105187e-01	7.989806e-09	7.989837e-09	8.105187e-01	8.105187e-01	8.105187e-01	3.630588e-09	2.053388e-06	4.573247e-09	8.105187e-01	1.792395e-10	8.105187e-01	8.105187e-01	8.105187e-01	4.488330e-08	3.599582e-08	3.599582e-08	3.599582e-08	3.599582e-08	3.599582e-08	3.599582e-08	8.105187e-01	2.024966e-09	2.024966e-09	2.024921e-09	2.024921e-09	3.836371e-09	2.053388e-06	1.694940e-05	8.105187e-01	2.000000e-08	5.528405e-09	8.105187e-01	3.653422e-09	4.066115e-09	8.105187e-01	8.105187e-01	8.105187e-01	1.186027e-09	1.186272e-09	7.164480e-10	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	0	0	8.105187e-01	8.105187e-01	8.105187e-01	8.976661e-08	8.976661e-08	1.694958e-05	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	8.105187e-01	1.123823e-08	1.242358e-01	1.242358e-01	1.242358e-01	1.242358e-01	1.242358e-01	1.242358e-01	1.242358e-01	1.242358e-01	1.242358e-01	
31	2.198488e-09	2.198488e-09	2.788211e-01	2.788211e-01	2.789736e-01	2.789736e-01	2.994720e-09	5.405562e-10	4.104939e-09	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	4.977923e-07	2.789736e-01	3.599582e-08	3.599582e-08	1.694915e-05	2.053388e-06	2.053388e-06	2.053388e-06	2.053388e-06	2.053388e-06	2.053388e-06	2.053388e-06	2.053388e-06	2.053388e-06	2.053388e-06	2.053388e-06	2.789736e-01	3.836371e-09	3.836371e-09	4.573247e-09	4.573247e-09	4.573247e-09	3.522107e-09	3.522107e-09	2.784905e-01	2.789736e-01	1.642710e-08	8.976661e-08	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	8.705602e-09	2.789736e-01	1.694915e-05	3.663091e-07	2.672306e-01	2.672306e-01	8.661945e-09	2.789736e-01	2.789736e-01	3.669767e-09	1.160106e-08	2.789736e-01	2.789736e-01	3.159561e-10	3.522107e-09	2.789736e-01	2.789736e-01	0	2.789736e-01	1.257150e-08	2.789736e-01	1.944943e-01	1.944943e-01	1.944943e-01	2.000006e-08	3.836371e-09	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	1.351885e-10	2.530872e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	3.159561e-10	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.774928e-01	1.694917e-05	1.694827e-05	2.789736e-01	2.789736e-01	1.428571e-07	6.778259e-09	2.789736e-01	5.393484e-10	8.413298e-10	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	4.066115e-09	2.789736e-01	2.396952e-01	2.396952e-01	2.396952e-01	2.396952e-01	2.396952e-01	2.396952e-01	2.396952e-01	2.396952e-01	2.396952e-01	2.396952e-01	2.396952e-01	2.396952e-01	2.396952e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	4.709606e-09	4.709606e-09	3.653422e-09	4.573247e-09	4.573247e-09	2.770883e-01	7.324210e-07	2.642713e-09	2.789736e-01	2.789736e-01	2.000000e-08	1.123823e-08	8.191552e-10	2.789736e-01	2.789736e-01	2.789697e-01	2.774928e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.000000e-08	2.789736e-01	5.528405e-09	2.789736e-01	2.009299e-01	8.116158e-09	2.789736e-01	2.303298e-08	2.789736e-01	1.831556e-06	2.789736e-01	2.789736e-01	2.053388e-06	2.786316e-01	6.222388e-09	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.771811e-01	2.774420e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.116711e-09	2.116711e-09	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	3.653422e-09	2.053388e-06	2.789253e-01	2.053388e-06	2.789736e-01	9.995802e-09	2.789736e-01	4.488330e-08	1.208113e-08	4.488330e-08	8.976661e-08	2.789736e-01	2.745744e-08	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	7.989837e-09	2.789736e-01	2.788211e-01	2.788211e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	3.918680e-09	8.976661e-08	1.919054e-08	2.784062e-01	1.208113e-08	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	1.208113e-08	4.878763e-08	2.789736e-01	1.428571e-07	3.653422e-09	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.540274e-01	2.538940e-01	2.538940e-01	2.538940e-01	2.538940e-01	2.720268e-01	2.720268e-01	2.722540e-01	2.722540e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	6.763782e-10	2.789736e-01	3.663140e-07	2.789736e-01	2.789736e-01	1.160106e-08	1.160106e-08	1.160106e-08	1.160106e-08	1.160106e-08	1.160106e-08	1.160106e-08	1.160106e-08	6.222388e-09	6.222388e-09	8.976661e-08	2.053388e-06	2.789736e-01	2.789736e-01	7.989837e-09	2.789736e-01	3.599582e-08	4.050075e-09	2.000006e-08	4.573310e-09	2.789736e-01	2.789736e-01	5.639267e-09	2.789736e-01	3.297218e-09	1.000000e-05	3.627894e-09	2.053388e-06	6.218905e-09	2.789736e-01	3.433759e-09	2.053388e-06	1.965212e-09	2.789736e-01	8.661945e-09	8.661945e-09	8.661945e-09	3.664578e-07	5.528405e-09	2.787883e-01	2.994720e-09	2.774928e-01	2.789736e-01	2.789736e-01	2.789736e-01	3.111194e-09	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	3.653422e-09	3.159561e-10	8.976661e-08	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	1.337494e-08	2.789736e-01	2.303298e-08	2.789736e-01	2.789736e-01	7.989837e-09	2.760120e-01	4.835809e-09	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	8.110644e-09	2.788902e-01	2.789736e-01	1.836332e-08	1.208113e-08	3.194740e-10	2.053388e-06	2.789736e-01	2.789736e-01	8.976661e-08	2.789736e-01	8.976661e-08	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.787180e-01	2.789736e-01	2.789736e-01	1.642710e-08	1.642710e-08	1.642710e-08	1.642710e-08	1.642710e-08	1.642710e-08	3.634499e-09	2.000000e-08	2.789736e-01	7.989837e-09	2.789736e-01	1.208113e-08	2.994715e-09	2.789736e-01	2.789736e-01	3.355209e-09	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	4.709606e-09	2.789736e-01	2.789736e-01	8.976661e-08	2.789736e-01	2.789736e-01	2.789736e-01	8.283031e-09	9.818241e-09	9.818260e-09	1.160106e-08	2.789736e-01	2.789736e-01	4.709606e-09	2.784637e-01	2.784637e-01	3.445282e-09	1.896019e-09	2.789736e-01	2.789736e-01	2.713161e-01	9.823376e-09	2.789736e-01	2.789736e-01	2.789736e-01	1.000000e-05	2.000000e-05	2.000000e-05	2.781643e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	4.058079e-09	2.000000e-05	2.789736e-01	2.788097e-01	1.965212e-09	8.292233e-09	3.636265e-09	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.000009e-08	2.053388e-06	2.789736e-01	2.789736e-01	5.528405e-09	2.789736e-01	2.789736e-01	5.641176e-09	5.641176e-09	5.641176e-09	5.641176e-09	5.641176e-09	5.641176e-09	2.789736e-01	2.789736e-01	8.976661e-08	8.976661e-08	2.857143e-07	2.789736e-01	2.789736e-01	2.789736e-01	8.976661e-08	2.789736e-01	2.789736e-01	3.192606e-09	2.789736e-01	2.789736e-01	2.789736e-01	3.599582e-08	2.789736e-01	2.789736e-01	2.789736e-01	3.599582e-08	8.976661e-08	2.789736e-01	9.190672e-10	7.989837e-09	7.989837e-09	2.789736e-01	2.789736e-01	2.789736e-01	3.632443e-09	2.053388e-06	4.573247e-09	2.789736e-01	1.724801e-10	2.789736e-01	2.789736e-01	2.789736e-01	4.488330e-08	3.599582e-08	3.599582e-08	3.599582e-08	3.599582e-08	3.599582e-08	3.599582e-08	2.789736e-01	2.024966e-09	2.024966e-09	2.024947e-09	2.025073e-09	3.836371e-09	2.053388e-06	1.694915e-05	2.789736e-01	2.000000e-08	4.458315e-09	2.789736e-01	3.653422e-09	4.066115e-09	2.789736e-01	2.789736e-01	2.789736e-01	1.186192e-09	1.186347e-09	1.776726e-09	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	0	0	2.789736e-01	2.789736e-01	2.789736e-01	8.976661e-08	8.976661e-08	1.694915e-05	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	2.789736e-01	1.123823e-08	1.123823e-08	3.460998e-02	3.460998e-02	3.460998e-02	3.460998e-02	3.460998e-02	3.460998e-02	3.460998e-02	3.460998e-02	3.460998e-02	
